what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664516482
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664516834
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664517749
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664526587
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664534652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664569803
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664571205
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664575263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664576402
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664586894
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664588264
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664589025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664597998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664598740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664726059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664728432
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664729131
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664729592
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664734097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664738499
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664740795
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.hippieCompletion",1499664751202
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1499664780313
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499664782776
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499664783885
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664785153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664789241
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499664791052
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499664792078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499664801177
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664807132
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664808712
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499664809466
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499664815080
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499664817573
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664822644
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664975819
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499664997700
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665011435
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499665019784
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499665021060
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499665024292
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499665026547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665056029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665093827
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665095684
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665115588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665116480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665128764
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665129843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665130300
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665153339
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665154204
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665167966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665170282
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665171087
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665203932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665204871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665260564
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499665266803
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499665267635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499665270870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665271737
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665285013
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665285845
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665315066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665315619
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665316319
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665316331
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665345736
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665346549
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665355080
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665355344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665376441
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665377113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665392985
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499665397163
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665401381
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665404584
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499665465099
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499665468771
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499665471014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665480776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665487495
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665488156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665495652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665505555
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665918908
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665919694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499665937095
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499665992232
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499665992969
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499665995129
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499665995665
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499666003389
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499666006961
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499666020025
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499666022082
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666024628
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666046449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499666076647
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499666084130
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499666086979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666091384
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666091957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666092217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666095924
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666098983
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666102472
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666103500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666128478
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499666159958
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499666163969
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499666166700
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666197225
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666199336
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499666200609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499666207762
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499666210968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666217371
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666219626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666220702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666249772
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499666273709
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666274586
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666324752
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666331941
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666750633
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499666787861
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499666795748
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666799131
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666800146
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499666802181
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499666811397
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666814445
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666823121
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666825204
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666839317
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666839651
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666971275
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499666975771
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499667129141
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499667129961
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499667289643
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499667290258
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499667358123
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499667359913
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499667392517
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499667392966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499667478945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499667480738
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499667535725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499667561998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499667568195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499667569170
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499667579436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499667580135
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499667927768
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499667936279
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499667937022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499667946368
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499667954232
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499667957018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499667977915
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499667980757
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499667987901
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499667989972
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1499667999998
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1499668000196
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1499668000379
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499668004054
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499668016160
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499668018982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499668030867
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499668031611
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499668054289
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499668056912
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499668071049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499668129125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499668130058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499669072494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499669073061
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499669074448
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499669076553
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671217221
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499671218746
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671222636
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671235440
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499671235542
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499671235681
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499671236709
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499671236778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671237843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671272252
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671272851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671273418
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671274661
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671302966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671303797
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671305073
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671308505
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671608502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671652514
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671686598
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671696436
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671697255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671697940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671699703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671707866
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671710078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671713067
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671713184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671714463
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671714967
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671717009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671717087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671718111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671718538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671721365
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671741712
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499671750047
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499671751300
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499671756716
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499671771326
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671772563
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671774814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499671788838
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499671789640
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499671795278
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671796888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671801186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671801814
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671804012
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499671804931
