what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499672728932
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499672740559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673045402
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673046788
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673048796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673089951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673090855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673101236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1499673117857
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499673118740
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499673120105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499673120855
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499673146086
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1499673154677
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499673156745
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499673157264
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673173981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673174154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673174320
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673177297
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499673183008
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499673185977
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673187678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673192694
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673193838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673200179
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673532627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673544022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673544879
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673547809
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673552631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673633234
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499673634630
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673638336
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673651976
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499673652061
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499673652227
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499673654269
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499673654330
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673657870
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673689616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673705040
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673734041
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673735638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673744128
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673745563
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673771186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673778743
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673778875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673783286
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673793223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499673800288
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674319716
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674321968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674328753
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674330360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674330681
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674331851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674384632
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674441348
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674441456
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499674447522
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674456053
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674456247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499674458449
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674459636
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674471711
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674475444
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674475522
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674477388
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674478859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1499674491148
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674497995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674498190
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499674502592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499674502836
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499674503639
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674504420
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674511494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674511888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674517078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674518021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674637360
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674638735
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674641862
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674643325
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674644140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499674644962
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675146664
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675156093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675156216
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1499675161086
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499675162366
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499675170399
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675171698
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675178171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499675180111
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675181735
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675184226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675198329
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675200313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675205854
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675206193
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675227163
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675227378
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499675229339
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1499675231890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675236672
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675239534
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499675244700
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675252607
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675256134
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499675259299
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499675266272
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675270502
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675413693
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675414163
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675416224
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1499675424308
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499675425662
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499675425944
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499675426187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499675426811
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499675426910
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499675427081
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499675427360
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499675427527
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499675427741
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499675427910
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499675428112
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499675428331
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499675428511
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499675429275
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675432513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675435496
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499675436623
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499675438314
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499675439384
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1499675450223
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499675452724
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1499675458000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499675469107
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675474610
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675484822
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1499675490151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675499646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675501860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675518887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675603012
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499675636609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499675639197
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499675639894
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1499675666536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1499675666735
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1499675666949
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1499675667380
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1499675667828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675672559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675674565
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499675710281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675711187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675713113
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675715412
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675716938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499675718106
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499675737767
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675755326
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675755854
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499675758963
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677663297
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677752258
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677754967
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499677757586
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499677759398
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499677768042
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677779156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677781332
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499677782049
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499677783869
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499677785815
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1499677791507
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677794744
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677809768
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677811053
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677816784
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499677817622
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677832213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677832239
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677832248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677986349
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677987563
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499678152664
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499678153491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499678376642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499678377028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499739430712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499739432666
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499739433686
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499739434035
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1499739434600
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1499739434602
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1499739434603
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1499739434607
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1499739434609
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1499739434612
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1499739434612
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1499739434612
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1499739434615
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1499739434620
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1499739434623
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1499739434623
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1499739434625
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1499739434627
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1499739434628
stopped,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1499739434630
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1499739434632
stopped,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1499739434632
stopped,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1499739434635
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1499739434636
