what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499652649769
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499652649957
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499652653222
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499652654193
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499652659668
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499652662769
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499653035487
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499653037094
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499653335988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499653337055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654259174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654296650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654299616
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499654301214
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499654301255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654309296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654313988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654324020
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499654351361
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654353834
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499654353979
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499654354090
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654356140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654366412
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654367136
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654395142
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654396170
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654439644
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499654441532
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499654441579
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654471274
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654474164
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654479571
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654480258
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654534534
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654535475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654542247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654543426
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654572882
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654573955
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654578293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654583661
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654667146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654668814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654671612
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654671743
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1499654672042
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499654675102
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499654685962
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1499654692440
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654694800
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654699818
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1499654700976
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1499654701001
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499654701691
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499654703797
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654707918
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1499654713714
started,bundle,org.eclipse.core.externaltools,1.0.100.v20110506,"org.eclipse.core.externaltools",1499654713752
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654721843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1499654721860
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499654722657
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499654736818
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499654737872
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1499654740038
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1499654740738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1499654741399
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499654744783
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654744813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654746442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654746513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654748146
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499654754991
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654766801
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654778567
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.infer.type.arguments",1499654778574
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654786588
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654798993
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.infer.type.arguments",1499654799002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654801224
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654803205
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499654803706
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499654811020
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499654812170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1499654813360
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499654813773
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499654814011
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499654814217
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499654814380
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499654815291
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654816871
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499654818780
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654818803
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1499654818821
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1499654818821
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654821296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654826555
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654831695
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654855521
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499654855626
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499654855707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1499654856541
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499654856863
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654866469
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654871487
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1499654875210
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1499654875914
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499654876223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654882045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654884084
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654890856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654896998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654898106
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654903069
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499654905419
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499654913135
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656097031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656097280
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656097889
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1499656102051
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656103694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656111355
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499656113149
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499656113207
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656167808
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656170956
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656184252
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656185960
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656193697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656194337
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656198790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656199304
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656211726
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656213542
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1499656218895
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499656262209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499656263062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499656284837
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499656288329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656288344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656289954
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1499656293354
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499656296999
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1499656298523
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1499656301822
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499656302428
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1499656306095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656307898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656457842
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656458539
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657324025
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657324459
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657325254
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657326857
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657328515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657331572
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657333516
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657336870
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657337542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657338633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657340074
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499657341021
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499657381703
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499657383803
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1499657385009
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499657391310
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657392488
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657403163
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657404009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657405312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657406058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657406700
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657411580
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657460418
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657462192
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663247583
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499663250932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663254697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663269525
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499663269611
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499663269707
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499663271065
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499663271110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663271325
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663328728
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663329171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663329923
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663330730
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663332065
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663362299
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663363059
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1499663364976
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663371824
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663372543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663373085
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663378798
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663379126
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663388519
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663392489
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663400854
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499663402469
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663405819
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663420181
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499663420275
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499663420365
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499663421842
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499663422050
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1499663425196
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499663426018
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663426608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663435871
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499663437251
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499663437463
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663440207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663468093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663481482
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663483596
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663491102
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499663491795
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499663495980
